# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.6669978299162216,4.610279725759124,4.392395416451507,-0.09340724551877677,2.5,0.0,0.0011304644098987355,-100.15707463861327,0.16231871726361224,137.6405509782601
 1.6751678081240367,4.630704644901589,4.392362591158577,-0.09208110513601257,2.5,0.0,0.0011834756630431406,-99.03255433660922,0.16993418243566083,138.48761663446933
 1.6832981137383958,4.651030383470286,4.392330415392001,-0.09069948829848438,2.5,0.0,0.0012378173193707896,-97.90660768956678,0.1777411637684445,139.3242359066743
 1.6913885596304372,4.671256473655261,4.392298905003596,-0.08926148303022731,2.5,0.0,0.0012935348999067139,-96.77941249751382,0.18574626593251006,140.15028746703678
 1.699438958671831,4.691382447646561,4.392268075845177,-0.08776615146902175,2.5,0.0,0.0013506804148534788,-95.65114675763812,0.19395636084707144,140.96564959425226
 1.7074491237348024,4.71140783763423,4.392237943768561,-0.08621252900362347,2.5,0.0,0.0014092968552885203,-94.52198863617917,0.20237859959614382,141.7702001382879
 1.7154188676921578,4.731332175808315,4.3922085246255635,-0.08459962338239406,2.5,0.0,0.001469438830328652,-93.39211644029399,0.2110204279694987,142.56381648349046
 1.7233480034173128,4.7511549943588625,4.392179834268002,-0.08292641376824361,2.5,0.0,0.0015311595623098454,-92.26170858990031,0.2198895975985295,143.34637550992565
 1.731236343784317,4.770875825475917,4.39215188854769,-0.08119184977922282,2.5,0.0,0.0015945181337044202,-91.13094358950161,0.228994186410997,144.11775355241915
 1.7390837016678853,4.790494201349526,4.392124703316445,-0.07939485044519917,2.5,0.0,0.001659570070070837,-89.99999999999989,0.2383426070072372,144.87782635803572
 1.7468898899434246,4.810009654169735,4.392098294426084,-0.07753430318081779,2.5,0.0,0.0017263745219681572,-88.86905641049816,0.247943627860821,145.62646904101248
 1.7546547214870651,4.82942171612659,4.392072677728421,-0.07560906267815944,2.5,0.0,0.0017950026036716977,-87.73829141009952,0.257806395246031,146.36355603565278
 1.7623780091756915,4.848729919410137,4.392047869075274,-0.0736179497197066,2.5,0.0,0.0018655113002195808,-86.60788355970578,0.2679404389976108,147.08896104685456
 1.7700595658869747,4.867933796210423,4.392023884318458,-0.07155975004230036,2.5,0.0,0.001937973785031468,-85.47801136382066,0.2783557078946442,147.80255699817334
 1.7776992044994038,4.887032878717491,4.392000739309789,-0.0694332130282784,2.5,0.0,0.002012459999538355,-84.34885324236166,0.289062578726278,148.5042159771473
 1.7852967378923232,4.90602669912139,4.391978449901083,-0.06723705043376209,2.5,0.0,0.00208904898003824,-83.22058750248596,0.30007188489964326,149.19380917824708
 1.7928519789459665,4.924914789612165,4.391957031944158,-0.06496993500992419,2.5,0.0,0.0021678186365359877,-82.09339231043305,0.31139493611237007,149.87120684265147
 1.8003647405414918,4.943696682379862,4.391936501290828,-0.06263049909285814,2.5,0.0,0.002248848024438923,-80.96744566339055,0.3230435478084951,150.53627819512738
 1.8078348355610216,4.962371909614527,4.39191687379291,-0.060217333095282634,2.5,0.0,0.0023322230541063813,-79.84292536138656,0.3350300606865611,151.18889137791808
 1.815262076887682,4.9809400035062055,4.39189816530222,-0.0577289839828779,2.5,0.0,0.0024180343429301295,-78.72000897921254,0.34736737588516087,151.82891338109488
 1.8226462774056424,4.999400496244945,4.391880391670573,-0.05516395362594411,2.5,0.0,0.0025063753243707867,-77.59887383838247,0.3600689817480203,152.45620996963584
 1.8299872500001575,5.017752920020791,4.391863568749787,-0.052520697098796955,2.5,0.0,0.0025973458119952875,-76.47969697913175,0.37247327515653633,152.7934625614467
 1.837298046077065,5.035996807023787,4.391847712391676,-0.04979762094002969,2.4909459111467096,-1.2384545756774004,0.002691044927164587,-75.36265513246042,0.38380937977373913,152.55408921756066
 1.8446051621691522,5.054131689443982,4.391832838448058,-0.046993081244790985,2.472678120916491,-2.5000000000000457,0.002787579935311796,-74.24792469222507,0.39466164378464225,152.0101576038893
 1.851922061397944,5.072157099471422,4.3918189627707465,-0.044105381767749446,2.454385872844512,-2.49999999999997,0.0028870642754768626,-73.13568168728466,0.4057223000547441,151.44312022801765
 1.8592487721254487,5.090072569296151,4.391806101211561,-0.041132771839550435,2.4360690960257503,-2.49999999999997,0.0029896141806313075,-72.02610175370324,0.4169980198509487,150.85310985795186
 1.866585323872578,5.107877631108217,4.391794269622315,-0.03807344428846349,2.417727716657927,-2.5,0.0030953568729773194,-70.919360107015,0.42849573555282816,150.24026226903317
 1.8739317473664545,5.125571817097663,4.391783483854827,-0.03492553314977231,2.3993616579232357,-2.5,0.0032044143363322486,-69.8156315145556,0.4402226365056568,149.60471621650237
 1.8812880745901117,5.143154659454538,4.39177375976091,-0.0316871113843756,2.380970839864093,-2.49999999999997,0.003316927471020261,-68.71509026786464,0.4521861977604388,148.94661340794093
 1.888654338834715,5.160625690368889,4.391765113192381,-0.02835618836390976,2.3625551792525847,-2.5,0.003433033691983062,-67.61791015516297,0.4643941798841489,148.26609847528553
 1.89603057475446,5.177984442030758,4.391757560001058,-0.024930707333327827,2.3441145894532225,-2.5,0.0035528842593191656,-66.52426443390914,0.4768546473946595,147.56331894609656
 1.9034168184243156,5.195230446630194,4.391751116038756,-0.021408542712567733,2.325648980278583,-2.50000000000003,0.0036766363437265243,-65.43432580344063,0.4895759873273828,146.83842521500992
 1.9108131074007761,5.212363236357241,4.391745797157291,-0.01778749723435845,2.3071582578374317,-2.5,0.003804450205066166,-64.34826637770203,0.5025669174004237,146.0915705142621
 1.9182194807858144,5.229382343401948,4.391741619208478,-0.014065298993123235,2.288642324374836,-2.499999999999985,0.003936502534593373,-63.26625765806676,0.5158365090485125,145.32291088425748
 1.9256359792942328,5.246287299954357,4.391738598044134,-0.010239598293177183,2.2701010781037905,-2.499999999999955,0.004072970234535169,-62.188470506254646,0.5293941985700571,144.5326051434145
 1.9330626453246316,5.263077638204517,4.391736749516076,-0.00630796438196676,2.2515344130277932,-2.500000000000045,0.004214043671697362,-61.11507511735101,0.5432498096028705,143.720814857929
 1.9404995230342135,5.279752890342473,4.391736089476118,-0.002267881982196561,2.2329422187538386,-2.499999999999985,0.004359926430550182,-60.04624099293113,0.5574135711276578,142.88770431114258
